code,title,year,genres,rating,cast
tt19883634,The Old Oak,2023,Drama,7.1,"Dave Turner, Ebla Mari, Claire Rodgerson, Trevor Fox, Chris McGlade"
tt1988621,Exists,2014,"Horror,Thriller",5.2,"Samuel Davis, Dora Madison, Roger Edwards, Chris Osborn, Denise Williamson"
tt19886242,Rorschach,2022,"Action,Mystery,Thriller",6.9,"Mammootty, Grace Antony, Jagadish, Bindu Panikkar, Sharafudheen"
tt19887550,Good Grief,2023,"Comedy,Drama,Romance",6.4,"Dan Levy, Ruth Negga, Himesh Patel, Luke Evans, Celia Imrie"
tt1989475,Chained,2012,"Crime,Drama,Horror",6.4,"Vincent D'Onofrio, Eamon Farren, Evan Bird, Julia Ormond, Conor Leslie"
tt1990181,Brake,2012,Thriller,6.0,"Stephen Dorff, Chyler Leigh, JR Bourne, Tom Berenger, Bobby Tomberlin"
tt1990216,El Gringo,2012,"Action,Drama",5.4,"Scott Adkins, Petar Bachvarov, Zachary Baharov, Mimoza Bazova, Michail Elenov"
tt1990314,Robot & Frank,2012,"Comedy,Crime,Drama",7.0,"Peter Sarsgaard, Frank Langella, Susan Sarandon, Liv Tyler, James Marsden"
tt1991031,Digging Up the Marrow,2014,"Comedy,Horror,Mystery",5.8,"Ray Wise, Adam Green, Will Barratt, Josh Ethier, Josh Ethier"
tt1991245,Chernobyl Diaries,2012,"Horror,Mystery,Thriller",5.0,"Jesse McCartney, Jonathan Sadowski, Olivia Taylor Dudley, Nathan Phillips, Ingrid Bolsø Berdal"
tt1992138,Force,2011,"Action,Crime,Drama",6.5,"John Abraham, Genelia Deshmukh, Vidyut Jammwal, Raj Babbar, Mukesh Rishi"
tt1992258,Tower Block,2012,Thriller,5.9,"Sheridan Smith, Jamie Thomas King, Jack O'Connell, Ralph Brown, Russell Tovey"
tt1995341,It's a Disaster,2012,"Comedy,Drama",6.4,"Rachel Boston, Laura Adkin, Kevin M. Brennan, David Cross, America Ferrera"
tt1995390,Our Kind of Traitor,2016,"Action,Crime,Drama",6.3,"Carlos Acosta, Radivoje Bukvic, Stellan Skarsgård, Mariya Fomina, Dolya Gavanski"
tt1996264,"For a Good Time, Call...",2012,Comedy,6.0,"Ari Graynor, Lauren Miller Rogen, Justin Long, James Wolk, Lawrence A. Mandley"
tt1996310,Lore,2012,"Drama,Romance,War",7.1,"Saskia Rosendahl, Kai-Peter Malina, Nele Trebs, Ursina Lardi, Mike Weidner"
tt1999167,Naruto Shippuden the Movie: Blood Prison,2011,"Action,Animation,Mystery",7.1,"Junko Takeuchi, Chie Nakamura, Rikiya Koyama, Kazuhiko Inoue, Masaki Terasoma"
tt1999192,Kevin Hart: Laugh at My Pain,2011,"Comedy,Documentary",7.3,"Taraji P. Henson, Will 'Spank' Horton, Dwayne L. Brown, Nathan L. Smith, Jeanette Branch"
tt1999890,Hell Fest,2018,"Horror,Mystery,Thriller",5.5,"Cynthea Mercado, Stephen Conroy, Amy Forsyth, Reign Edwards, Bex Taylor-Klaus"
tt1999987,Breathe In,2013,"Drama,Romance",6.3,"Felicity Jones, Guy Pearce, Mackenzie Davis, Amy Ryan, Matthew Daddario"
tt1999995,Would You Rather,2012,"Horror,Thriller",5.7,"Brittany Snow, June Squibb, Jeffrey Combs, Jonny Coyne, Lawrence Gilliard Jr."
tt2002718,Machete Kills,2013,"Action,Comedy,Crime",5.6,"Danny Trejo, Alexa PenaVega, Mel Gibson, Jessica Alba, Demián Bichir"
tt2004420,Neighbors,2014,Comedy,6.3,"Seth Rogen, Rose Byrne, Zac Efron, Lisa Kudrow, Elise Vargas"
tt2004432,Wolf Creek 2,2013,"Horror,Thriller",6.2,"John Jarratt, Ryan Corr, Shannon Ashlyn, Philippe Klaus, Shane Connor"
tt20048582,Canary Black,2024,"Action,Drama,Thriller",5.3,"Kate Beckinsale, Rupert Friend, Ray Stevenson, Jaz Hutchins, Goran Kostic"
tt2005151,War Dogs,2016,"Biography,Comedy,Crime",7.1,"Jonah Hill, Miles Teller, Steve Lantz, Gregg Weiner, David Packouz"
tt2005363,Tekken: Blood Vengeance,2011,"Action,Animation,Fantasy",5.8,"Isshin Chiba, Unshô Ishizuka, Yuki Matsuoka, Mamoru Miyano, Ryôtarô Okiayu"
tt2005374,The Frozen Ground,2013,"Biography,Crime,Drama",6.4,"Nicolas Cage, Vanessa Hudgens, John Cusack, Dean Norris, Gia Mantegna"
tt2006040,A Fantastic Fear of Everything,2012,"Comedy,Horror",5.8,"Simon Pegg, Paul Freeman, Amara Karan, Clare Higgins, Alan Drake"
tt2006295,The 33,2015,"Biography,Drama,History",6.9,"Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin, Lou Diamond Phillips"
tt2007387,The Front Line,2011,"Action,Drama,History",7.3,"Shin Ha-kyun, Go Soo, Ryu Seung-su, Ko Chang-seok, Lee Je-hoon"
tt2007993,Warriors of the Rainbow: Seediq Bale I,2011,"Action,Drama,History",7.5,"Masanobu Andô, Jun'ichi Haruta, Sabu Kawahara, Shiang-Chu Tang, Nolay Piho"
tt2008006,A Simple Life,2011,Drama,7.5,"Andy Lau, Deanie lp, Hailu Qin, Fuli Wang, Paul Chun"
tt20102596,"LaRoy, Texas",2023,"Comedy,Crime,Thriller",6.5,"Steve Zahn, Matthew Del Negro, John Magaro, Emily Pendergast, A.J. Buckley"
tt2010914,Behzat Ç.: I Buried You in My Heart,2011,"Action,Crime,Drama",7.5,"Erdal Besikçioglu, Tardu Flordun, Cansu Dere, Canan Erguder, Fatih Artman"
tt2011159,No Good Deed,2014,"Crime,Drama,Horror",5.6,"Taraji P. Henson, Idris Elba, Leslie Bibb, Kate del Castillo, Henry Simmons"
tt20112746,Sting,2024,"Horror,Sci-Fi,Thriller",5.7,"Noni Hazlehurst, Jermaine Fowler, Alyla Browne, Robyn Nevin, Ryan Corr"
tt2011276,Banshee Chapter,2013,"Horror,Mystery,Sci-Fi",5.4,"Katia Winter, Ted Levine, Michael McMillian, Corey Moosa, Monique Candelaria"
tt2011311,The Outsider,2018,"Crime,Drama,Thriller",6.3,"Jared Leto, Tadanobu Asano, Kippei Shîna, Shioli Kutsuna, Emile Hirsch"
tt20113412,The Convert,2023,"Action,Drama,History",6.4,"Guy Pearce, Tioreore Ngatai-Melbourne, Antonio Te Maioha, Jacqueline McKenzie, Te Kohe Tuhaka"
tt20114686,Femme,2023,"Drama,Thriller",7.3,"George MacKay, Nathan Stewart-Jarrett, Aaron Heffernan, John McCrea, Moe Bar-El"
tt20115096,A Tourist's Guide to Love,2023,"Adventure,Comedy,Romance",5.8,"Rachael Leigh Cook, Scott Ly, Ben Feldman, Missi Pyle, Glynn Sweet"
tt20115766,Knox Goes Away,2023,"Crime,Thriller",7.0,"Michael Keaton, Ray McKinnon, Cassie Moronez, Paul Perri, Joanna Kulig"
tt20119468,Faithfully Yours,2022,Thriller,5.8,"Bracha van Doesburgh, Nasrdin Dchar, Gijs Naber, Elise Schaap, Matteo Simoni"
tt2011953,Keep the Lights On,2012,"Drama,Romance",6.4,"Thure Lindhardt, Zachary Booth, Julianne Nicholson, Souleymane Sy Savane, Marilyn Neimark"
tt2011971,Monsieur Lazhar,2011,"Comedy,Drama",7.5,"Mohamed Fellag, Sophie Nélisse, Émilien Néron, Danielle Proulx, Marie-Ève Beauregard"
tt2012011,Scenic Route,2013,"Drama,Horror,Thriller",6.4,"Josh Duhamel, Dan Fogler, Miracle Laurie, Christie Burson, Peter Michael Goetz"
tt2013293,The Wind Rises,2013,"Animation,Biography,Drama",7.8,"Hideaki Anno, Hidetoshi Nishijima, Miori Takimoto, Masahiko Nishimura, Mansai Nomura"
tt2015349,The Greatest Hits,2024,"Drama,Music,Romance",6.2,"Lucy Boynton, Justin H. Min, David Corenswet, Austin Crute, Retta"
tt2015381,Guardians of the Galaxy,2014,"Action,Adventure,Comedy",8.0,"Chris Pratt, Vin Diesel, Bradley Cooper, Zoe Saldaña, Dave Bautista"
tt2016303,The Bricklayer,2023,"Action,Thriller",5.2,"Aaron Eckhart, Nina Dobrev, Clifton Collins Jr., Tim Blake Nelson, Ilfenesh Hadera"
tt20168564,Alienoid,2022,"Action,Adventure,Fantasy",6.3,"Ryu Jun-yeol, Kim Woo-bin, Kim Tae-ri, Yoon Byung-hee, Kim Chan-hyung"
tt2016894,Ek Tha Tiger,2012,"Action,Adventure,Drama",5.7,"Salman Khan, Katrina Kaif, Girish Karnad, Ranvir Shorey, Roshan Seth"
tt2016940,Man of Tai Chi,2013,"Action,Drama",6.0,"Hu Chen, Keanu Reeves, Karen Mok, Hai Yu, Qing Ye"
tt2017020,The Smurfs 2,2013,"Adventure,Animation,Comedy",5.3,"Neil Patrick Harris, Jayma Mays, Katy Perry, Hank Azaria, Brendan Gleeson"
tt2017038,All Is Lost,2013,"Action,Adventure,Drama",6.9,Robert Redford
tt2017561,Journey to the West: Conquering the Demons,2013,"Action,Adventure,Comedy",6.7,"Zhang Wen, Shu Qi, Huang Bo, Show Lo, Sheung-ching Lee"
tt2018069,Our House,2018,"Drama,Horror,Mystery",5.3,"John Ralston, Thomas Mann, Percy Hynes White, Lucius Hoyos, Allison Hossack"
tt20192230,Green Lantern: Beware My Power,2022,"Action,Adventure,Animation",6.2,"Aldis Hodge, Aldis Hodge, Jimmi Simpson, Ike Amadi, Brian Bloom"
tt20194152,Alice the Musical,2023,"Fantasy,Musical",6.9,"Serenay Sarikaya, Ezgi Mola, Enis Arikan, Sükrü Özyildiz, Ibrahim Selim"
tt20194882,Lonely Planet,2024,"Drama,Romance",5.7,"Laura Dern, Liam Hemsworth, Diana Silvers, Younès Boucif, Adriano Giannini"
tt20201748,Greedy People,2024,"Comedy,Crime",6.2,"Himesh Patel, Joseph Gordon-Levitt, Lily James, Uzo Aduba, Tim Blake Nelson"
tt20202136,Descendants: The Rise of Red,2024,"Action,Adventure,Family",4.7,"Kylie Cantrall, Malia Baker, Dara Reneé, Ruby Rose Turner, Morgan Dudley"
tt20215234,Conclave,2024,"Drama,Thriller",7.4,"Ralph Fiennes, Stanley Tucci, John Lithgow, Lucian Msamati, Jacek Koman"
tt20215968,Hit Man,2023,"Comedy,Crime,Romance",6.8,"Glen Powell, Adria Arjona, Austin Amelio, Retta, Sanjay Rao"
tt20221436,Emilia Pérez,2024,"Comedy,Crime,Drama",5.4,"Zoe Saldaña, Karla Sofía Gascón, Karla Sofía Gascón, Selena Gomez, Adriana Paz"
tt20222202,You're Killing Me,2023,"Action,Horror,Mystery",4.8,"McKaley Miller, Keyara Milliner, Jayson Warner Smith, Brice Anthony Heller, Morgana Van Peebles"
tt20225374,Vesper,2022,"Adventure,Drama,Sci-Fi",6.0,"Raffiella Chapman, Eddie Marsan, Rosy McEwen, Richard Brake, Melanie Gaydos"
tt2023453,Diary of a Wimpy Kid: Dog Days,2012,"Comedy,Family",6.3,"Zachary Gordon, Robert Capron, Devon Bostick, Steve Zahn, Rachael Harris"
tt20234774,Wicked Little Letters,2023,"Comedy,Crime,Drama",7.0,"Jessie Buckley, Olivia Colman, Timothy Spall, Gemma Jones, Malachi Kirby"
tt2023587,Mama,2013,"Fantasy,Horror,Thriller",6.2,"Jessica Chastain, Nikolaj Coster-Waldau, Nikolaj Coster-Waldau, Megan Charpentier, Isabelle Nélisse"
tt2023690,Sightseers,2012,"Adventure,Comedy,Crime",6.5,"Alice Lowe, Kenneth Hadley, Steve Oram, Eileen Davies, Roger Michael"
tt20242416,Maamannan,2023,"Action,Drama,Thriller",6.7,"Vadivelu, Fahadh Faasil, Keerthy Suresh, Udhayanidhi Stalin, Lal"
tt2024432,Identity Thief,2013,"Comedy,Crime,Drama",5.7,"Jason Bateman, Melissa McCarthy, John Cho, Amanda Peet, Jon Favreau"
tt2024469,Non-Stop,2014,"Action,Mystery,Thriller",6.9,"Liam Neeson, Julianne Moore, Scoot McNairy, Michelle Dockery, Nate Parker"
tt2024519,The Broken Circle Breakdown,2012,"Drama,Music,Romance",7.7,"Veerle Baetens, Veerle Baetens, Johan Heldenbergh, Johan Heldenbergh, Nell Cattrysse"
tt2024544,12 Years a Slave,2013,"Biography,Drama,History",8.1,"Chiwetel Ejiofor, Michael Kenneth Williams, Michael Fassbender, Brad Pitt, Dwight Henry"
tt20249418,Romancham,2023,"Comedy,Horror",7.5,"Soubin Shahir, Arjun Ashokan, Chemban Vinod Jose, Sajin Gopu, Siju Sunny"
tt2025526,War of the Arrows,2011,Action,7.1,"Park Hae-il, Ryu Seung-ryong, Kim Mu-yeol, Moon Chae-won, Lee Han-wi"
tt20256448,Force of Nature: The Dry 2,2024,"Crime,Mystery,Thriller",5.8,"Eric Bana, Anna Torv, Deborra-Lee Furness, Robin McLeavy, Sisi Stringer"
tt2025667,Smiley,2012,"Horror,Mystery,Thriller",3.3,"Caitlin Gerard, Melanie Papalia, Shane Dawson, Andrew James Allen, Liza Weil"
tt2025690,The Finest Hours,2016,"Action,Drama,History",6.7,"Chris Pine, Casey Affleck, Ben Foster, Eric Bana, Holliday Grainger"
tt20258220,Angels Fallen: Warriors of Peace,2024,"Action,Adventure,Fantasy",4.9,"Josh Burdett, Arifin Putra, Cuba Gooding Jr., Michael Teh, Denise Richards"
tt2027064,Blue Caprice,2013,"Biography,Crime,Drama",5.9,"Isaiah Washington, Tequan Richmond, Tim Blake Nelson, Joey Lauren Adams, April Yvette Thompson"
tt2027136,Kristy,2014,"Horror,Thriller",5.9,"Haley Bennett, Ashley Greene, Lucas Till, Chris Coy, Mike Seal"
tt2027140,Mood Indigo,2013,"Comedy,Drama,Fantasy",6.5,"Romain Duris, Audrey Tautou, Gad Elmaleh, Omar Sy, Aïssa Maïga"
tt2027178,The Man from the Future,2011,"Adventure,Comedy,Fantasy",7.0,"Wagner Moura, Alinne Moraes, Maria Luísa Mendonça, Fernando Ceylão, Gabriel Braga Nunes"
tt2027231,Perfect Sisters,2014,"Crime,Drama,Thriller",5.6,"Abigail Breslin, Georgie Henley, Mira Sorvino, Mira Sorvino, James Russo"
tt20316748,Twilight of the Warriors: Walled In,2024,"Action,Crime,Thriller",7.0,"Louis Koo, Sammo Kam-Bo Hung, Richie Jen, Raymond Lam, Chun-Him Lau"
tt2032557,The Reluctant Fundamentalist,2012,"Drama,Thriller",6.8,"Riz Ahmed, Liev Schreiber, Kiefer Sutherland, Kate Hudson, Om Puri"
tt2032572,USS Indianapolis: Men of Courage,2016,"Action,Drama,History",5.3,"Nicolas Cage, Tom Sizemore, Thomas Jane, Matt Lanter, James Remar"
tt20330434,The Crime Is Mine,2023,"Comedy,Crime,Mystery",6.5,"Nadia Tereszkiewicz, Rebecca Marder, Isabelle Huppert, Fabrice Luchini, Dany Boon"
tt2034031,Laggies,2014,"Comedy,Drama,Romance",6.4,"Keira Knightley, Chloë Grace Moretz, Sam Rockwell, Mark Webber, Rocki DuCharme"
tt2034139,The Last Exorcism Part II,2013,"Horror,Thriller",4.0,"Ashley Bell, Julia Garner, Spencer Treat Clark, David Jensen, Tarra Riggs"
tt2034800,The Great Wall,2016,"Action,Adventure,Fantasy",5.9,"Matt Damon, Tian Jing, Willem Dafoe, Andy Lau, Pedro Pascal"
tt2035630,Starlet,2012,Drama,7.0,"Dree Hemingway, Besedka Johnson, Boonee, Stella Maeve, Sheri Vecchio"
tt2036416,You Are the Apple of My Eye,2011,"Comedy,Drama,Romance",7.5,"Kai Ko, Kai Ko, Michelle Chen, Shao-Wen Hao, Shao-Wen Hao"
tt2039338,Flatliners,2017,"Drama,Horror,Mystery",5.2,"Elliot Page, Diego Luna, Nina Dobrev, James Norton, Kiersey Clemons"
tt2039345,Grand Piano,2013,"Drama,Music,Mystery",5.9,"Elijah Wood, John Cusack, Kerry Bishé, Tamsin Egerton, Allen Leech"
tt2039393,The Gambler,2014,"Crime,Drama,Thriller",6.0,"Mark Wahlberg, Jessica Lange, John Goodman, Brie Larson, George Kennedy"
tt2040560,The Pact,2012,"Horror,Mystery,Thriller",5.7,"Caity Lotz, Casper Van Dien, Mark Steger, Mark Steger, Agnes Bruckner"
tt2041488,Thunderstruck,2012,"Comedy,Family,Fantasy",5.1,"Kevin Durant, Taylor Gray, Jim Belushi, Brandon T. Jackson, Larramie Doc Shaw"
tt2041510,The Maladjusted,2013,"Comedy,Drama",4.9,"George Katt, Tiffany Shepis, Clayton Stocker Myers, Katie Foster, Michael Alban"
tt20420628,Freud's Last Session,2023,Drama,6.1,"Anthony Hopkins, Matthew Goode, Liv Lisa Fries, Jodi Balfour, Jeremy Northam"
tt2042568,Inside Llewyn Davis,2013,"Drama,Music",7.4,"Oscar Isaac, Carey Mulligan, John Goodman, Garrett Hedlund, Justin Timberlake"
tt2042583,The Golden Dream,2013,Drama,7.6,"Brandon López, Rodolfo Domínguez, Karen Martínez, Carlos Chajon, Héctor Tahuite"
tt2043932,New Kids Nitro,2011,"Action,Comedy,Horror",6.0,"Huub Smit, Tim Haars, Wesley van Gaalen, Steffen Haars, Flip Van der Kuil"
tt2043933,Night Moves,2013,"Drama,Thriller",6.1,"Jesse Eisenberg, Dakota Fanning, Peter Sarsgaard, Alia Shawkat, Logan Miller"
tt2044729,A Glimpse Inside the Mind of Charles Swan III,2012,Comedy,4.6,"Charlie Sheen, Jason Schwartzman, Bill Murray, Katheryn Winnick, James Paradise"
tt2044801,Kite,2014,"Action,Crime,Thriller",4.4,"India Eisley, Jaco Muller, Annabel Linder, Christina Storm, Callan McAuliffe"
tt20465746,Last Night of Amore,2023,"Drama,Thriller",7.1,"Pierfrancesco Favino, Linda Caridi, Antonio Gerardi, Francesco Di Leva, Martin Francisco Montero Baez"
tt2048770,I'll Follow You Down,2013,"Drama,Mystery,Sci-Fi",6.1,"John Paul Ruttan, Rufus Sewell, Gillian Anderson, Kiara Glasco, Jonah Wineberg"
tt2049403,Beetlejuice Beetlejuice,2024,"Comedy,Fantasy,Horror",6.7,"Michael Keaton, Winona Ryder, Catherine O'Hara, Jenna Ortega, Justin Theroux"
tt2049543,Synchronicity,2015,"Drama,Mystery,Romance",5.4,"Chad McKnight, Brianne Davis, AJ Bowen, Scott Poythress, Michael Ironside"
tt20502488,Meet Me Next Christmas,2024,"Comedy,Romance",5.7,"Christina Milian, Devale Ellis, Mitch Grassi, Scott Hoying, Kirstin Maldonado"
tt2051879,Europa Report,2013,"Drama,Mystery,Sci-Fi",6.4,"Sharlto Copley, Michael Nyqvist, Christian Camargo, Embeth Davidtz, Daniel Wu"
tt2053425,Rust and Bone,2012,"Drama,Romance",7.4,"Marion Cotillard, Matthias Schoenaerts, Armand Verdure, Céline Sallette, Corinne Masiero"
tt2053463,Side Effects,2013,"Crime,Drama,Mystery",7.1,"Rooney Mara, Channing Tatum, Jude Law, Catherine Zeta-Jones, Polly Draper"
tt2054790,Age of Uprising: The Legend of Michael Kohlhaas,2013,"Drama,History",6.1,"Mads Mikkelsen, Mélusine Mayance, Delphine Chuillot, David Kross, Bruno Ganz"
tt2055709,Blindsided,2013,"Drama,Mystery,Thriller",5.5,"Michelle Monaghan, Michael Keaton, Barry Sloane, Andrew W. Walker, Kaniehtiio Horn"
tt2055765,The English Teacher,2013,"Comedy,Drama",5.7,"Julianne Moore, Michael Angarano, Greg Kinnear, Lily Collins, Nathan Lane"
tt20561198,The Promised Land,2023,"Action,Biography,Drama",7.7,"Mads Mikkelsen, Amanda Collin, Simon Bennebjerg, Melina Hagberg, Kristine Kujath Thorp"
tt2056771,A Bigger Splash,2015,"Drama,Music,Thriller",6.4,"Tilda Swinton, Matthias Schoenaerts, Ralph Fiennes, Dakota Johnson, Corrado Guzzanti"
tt2057392,Eye in the Sky,2015,"Action,Drama,Thriller",7.3,"Helen Mirren, Aaron Paul, Alan Rickman, Barkhad Abdi, Faisa Hassan"
tt2058107,The Railway Man,2013,"Biography,Drama,Romance",7.1,"Colin Firth, Nicole Kidman, Stellan Skarsgård, Jeremy Irvine, Michael MacKenzie"
tt2058673,Point Break,2015,"Action,Adventure,Crime",5.3,"Edgar Ramírez, Luke Bracey, Ray Winstone, Teresa Palmer, Matias Varela"
tt2059171,13 Sins,2014,"Horror,Thriller",6.3,"Mark Webber, Devon Graye, Tom Bower, Rutina Wesley, Ron Perlman"
tt2059255,No,2012,"Drama,History",7.4,"Gael García Bernal, Alfredo Castro, Antonia Zegers, Luis Gnecco, Néstor Cantillana"
tt2061702,To the Forest of Firefly Lights,2011,"Animation,Drama,Fantasy",7.8,"Kôki Uchiyama, Ayane Sakura, Shinpachi Tsuji, Izumi Sawada, Hayato Taya"
tt2061712,Interview with a Hitman,2012,"Action,Crime,Drama",5.8,"Luke Goss, Caroline Tillette, Stephen Marcus, Patrick Lyster, Danny Midwinter"
tt2062700,Song to Song,2017,"Drama,Music,Romance",5.6,"Ryan Gosling, Rooney Mara, Michael Fassbender, Natalie Portman, Cate Blanchett"
tt2062969,Sister,2012,"Crime,Drama",7.0,"Léa Seydoux, Kacey Mottet Klein, Martin Compston, Gillian Anderson, Jean-François Stévenin"
tt2063666,Hello I Must Be Going,2012,"Comedy,Drama,Romance",6.2,"Melanie Lynskey, Christopher Abbott, Blythe Danner, John Rubinstein, Sara Chase"
tt2063781,Smashed,2012,Drama,6.7,"Mary Elizabeth Winstead, Aaron Paul, Nick Offerman, Megan Mullally, Octavia Spencer"
tt2064968,The Longest Week,2014,"Comedy,Drama,Romance",5.4,"Jason Bateman, Olivia Wilde, Billy Crudup, Tony Roberts, Laura Clery"
tt2066051,Rocketman,2019,"Biography,Drama,Music",7.3,"Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard, Gemma Jones"
tt2066176,Any Day Now,2012,Drama,7.4,"Alan Cumming, Garret Dillahunt, Isaac Leyva, Frances Fisher, Gregg Henry"
tt20672490,American Carnage,2022,"Action,Comedy,Horror",4.9,"Jorge Lendeborg Jr., Jenna Ortega, Allen Maldonado, Yumarie Morales, Jorge Diaz"
tt20672534,Zom 100: Bucket List of the Dead,2023,"Action,Comedy,Fantasy",5.5,"Eiji Akaso, Mai Shiraishi, Shuntarô Yanagi, Yui Ichikawa, Kazuki Kitamura"
tt2069100,The Third Half,2012,"Drama,History,Romance",7.4,"Katarina Ivanovska, Sasko Kocev, Richard Sammel, Rade Serbedzija, Emil Ruben"
tt2069715,Anadolu Kartallari,2011,Drama,6.2,"Engin Altan Düzyatan, Çagatay Ulusoy, Özge Özpirinçci, Hande Subasi, Alpay Kemal Atalan"
tt2069797,Delirium,2018,"Horror,Thriller",5.7,"Genesis Rodriguez, Topher Grace, Patricia Clarkson, Callan Mulvey, Harry Groener"
tt2070649,Silenced,2011,"Crime,Drama,Thriller",8.0,"Gong Yoo, Jung Yu-mi, Kim Hyeon-soo, Kim Ji-Yeong, In-seo Jeong"
tt2070776,Populaire,2012,"Comedy,Romance,Sport",6.8,"Romain Duris, Féodor Atkine, Déborah François, Bérénice Bejo, Shaun Benson"
tt2070862,Temptation: Confessions of a Marriage Counselor,2013,Drama,4.9,"Jurnee Smollett, Vanessa Williams, Brandy Norwood, Kim Kardashian, Lance Gross"
tt2071491,Jurassic Shark,2012,"Action,Adventure,Comedy",1.5,"Emanuelle Carriere, Christine Emes, Celine Filion, Angela Parent, Duncan Milloy"
tt2071550,Open Grave,2013,"Horror,Mystery,Sci-Fi",6.1,"Sharlto Copley, Sharlto Copley, Thomas Kretschmann, Josie Ho, Joseph Morgan"
tt2071613,Business Man,2012,"Action,Crime,Drama",7.2,"Mahesh Babu, Kajal Aggarwal, Prakash Raj, Ayesha Shiva, Sayaji Shinde"
tt2072227,Shanghai,2012,"Crime,Drama,Mystery",7.2,"Abhay Deol, Emraan Hashmi, Kalki Koechlin, Prosenjit Chatterjee, Supriya Pathak"
tt2072230,Attack on Titan Part 1,2015,"Action,Adventure,Drama",5.0,"Haruma Miura, Kiko Mizuhara, Kanata Hongô, Satomi Ishihara, Nanami Sakuraba"
tt2072233,Sleepless,2017,"Action,Thriller",5.6,"Jamie Foxx, Michelle Monaghan, Dermot Mulroney, Gabrielle Union, Scoot McNairy"
tt2072933,Cottage Country,2013,"Comedy,Crime,Horror",5.6,"Malin Akerman, Tyler Labine, Lucy Punch, Dan Petronijevic, Benjamin Ayres"
tt2075108,22 Shey Shraban,2011,"Action,Crime,Drama",8.1,"Prosenjit Chatterjee, Parambrata Chattopadhyay, Raima Sen, Abir Chatterjee, Goutam Ghose"
tt2076220,Holy Motors,2012,"Drama,Fantasy",7.0,"Denis Lavant, Denis Lavant, Denis Lavant, Edith Scob, Eva Mendes"
tt2076298,Ip Man 4: The Finale,2019,"Action,Biography,Drama",7.0,"Donnie Yen, Scott Adkins, Danny Kwok-Kwan Chan, Vanness Wu, Jim Liu"
tt2076822,Chaos Walking,2021,"Action,Adventure,Fantasy",5.7,"Tom Holland, Daisy Ridley, Demián Bichir, David Oyelowo, Kurt Sutter"
tt20768712,Book Club: The Next Chapter,2023,"Comedy,Romance",5.6,"Diane Keaton, Jane Fonda, Candice Bergen, Mary Steenburgen, Andy Garcia"
tt2077833,Rowdy Rathore,2012,"Action,Comedy,Crime",5.8,"Akshay Kumar, Akshay Kumar, Sonakshi Sinha, Nassar, Yashpal Sharma"
tt2077851,Sleepwalk with Me,2012,"Comedy,Drama,Romance",6.7,"Mike Birbiglia, Lauren Ambrose, James Rebhorn, Carol Kane, Cristin Milioti"
tt2077886,The Phantom of the Opera at the Royal Albert Hall,2011,"Drama,Musical,Romance",8.8,"Ramin Karimloo, Sierra Boggess, Hadley Fraser, Wendy Ferguson, Barry James"
tt20782072,Feed,2022,Horror,4.8,"Molly Nutley, Sofia Kappel, Vincent Grahl, Joel Lützow, Emelina Rosenstielke"
tt2080374,Steve Jobs,2015,"Biography,Drama",7.2,"Michael Fassbender, Kate Winslet, Seth Rogen, Jeff Daniels, Michael Stuhlbarg"
tt2081437,The Liability,2012,"Comedy,Crime,Thriller",5.9,"Tim Roth, Jack O'Connell, Peter Mullan, Talulah Riley, Kierston Wareing"
tt2082180,Always,2011,"Action,Drama,Romance",7.7,"So Ji-seob, Han Hyo-joo, Kang Shin-il, Park Chul-min, Seung-bae Wi"
tt2082197,Barfi!,2012,"Comedy,Drama,Romance",8.1,"Ranbir Kapoor, Ranbir Kapoor, Priyanka Chopra Jonas, Ileana D'Cruz, Amar Gupta"
