code,poster,plot
tt13929998,https://image.tmdb.org/t/p/w500/8GTJwaC2CeNa0Zg6QrPLwrfurpZ.jpg,"After their pilot dies unexpectedly mid-flight, passenger Doug White must safely land a plane and save his entire family from insurmountable danger."
tt1393742,https://image.tmdb.org/t/p/w500/cdK3OU14K8zjWjDlhXY2rNRjKUQ.jpg,"At the age of ten, Henry James Hermin, a boy who was conceived in a petri-dish and raised by his feminist mother, follows a string of Post-It notes in hopes of finding his biological father."
tt1393746,https://image.tmdb.org/t/p/w500/tfTD9Z2ObdTIslsKtXiYRWuf7qd.jpg,"The epic story of a family separated as a result of the Great Tangshan Earthquake of 1976.  Based on the Tangshan Earthquake in 1976 that took the lives of 240,000 people."
tt1395025,https://image.tmdb.org/t/p/w500/4bgof0gD4qa5fOynU3jzcqHbOcF.jpg,"Agent Vinod sets out on a secret mission to find the reason behind the death of Rajan, his colleague. Terror strikes when he unfolds an even bigger conspiracy."
tt1395054,https://image.tmdb.org/t/p/w500/qkPmQx9GMuwTDEuIUMoeN6DEqVA.jpg,"A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld."
tt13957560,https://image.tmdb.org/t/p/w500/e9u7luSxFKOZgPTB9XHFnPArGdP.jpg,"Vlogger Keith Gill sinks his life savings into GameStop stock and posts about it. When social media starts blowing up, so do his life and the lives of everyone following him. As a stock tip becomes a movement, everyone gets rich—until the billionaires fight back, and both sides find their worlds turned upside down."
tt1396208,https://image.tmdb.org/t/p/w500/8YzWja1cgzIaaKys6Ajk95kJxQY.jpg,A young man tries to revive his parents' wilting marriage by traveling to the 1970s when their romance was budding to help make it bloom: something more complex than he expects.
tt1396218,https://image.tmdb.org/t/p/w500/jGwZ1QI5DaL7mHQ2ZsMV1p8xvPS.jpg,"Tom Popper is a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down."
tt1396221,https://image.tmdb.org/t/p/w500/wx0W9Iak86peVoZnH8bBGA98chA.jpg,An angel under the thumb of a ruthless gangster is saved by a trumpet player down on his luck.
tt1396226,https://image.tmdb.org/t/p/w500/uQ0ERG8dy3kHVP8aVlDFv448Gc7.jpg,"Full-throttle melodrama about an ill-starred romance set against the backdrop of the siege of Sarajevo. A mother brings her teenage son to Sarajevo, where his father died in the Bosnian conflict years ago."
tt13964390,https://image.tmdb.org/t/p/w500/qZPLK5ktRKa3CL4sKRZtj8UlPYc.jpg,"In order to save Paris from an international bloodbath, a grieving scientist is forced to face her tragic past when a giant shark appears in the Seine."
tt13964404,https://image.tmdb.org/t/p/w500/s1D5ZGgbxVgQHw70CDwYZQbvaBT.jpg,"In July 2017, an experienced outdoor enthusiast vanished in Northern Nevada while on an outdoor excursion. After an extensive search, he was never located. On the three-year anniversary of his disappearance, friends and loved ones recall the events leading up to his vanishing, and for the first time, speak about the horrifying conclusion of his fate."
tt1396484,https://image.tmdb.org/t/p/w500/9E2y5Q7WlCVNEhP5GiVTjhEhx1o.jpg,"In a small town in Maine, seven children known as The Losers Club come face to face with life problems, bullies and a monster that takes the shape of a clown called Pennywise."
tt13968674,https://image.tmdb.org/t/p/w500/q04g3un61aeBoheQEso7enM28AF.jpg,Anna and Ryan have found true love together. It’s been proven by a controversial test. There’s just one problem: Anna still isn’t sure. Then she meets Amir.
tt1397280,https://image.tmdb.org/t/p/w500/mGRtQS39DYIu6gXu5mXQsXFGZPO.jpg,"In Istanbul, retired CIA operative Bryan Mills and his wife are taken hostage by the father of a kidnapper Mills killed while rescuing his daughter."
tt1397514,https://image.tmdb.org/t/p/w500/8WbZOiplh0xuVNVYhYPxsLa7BM5.jpg,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island."
tt13978306,https://image.tmdb.org/t/p/w500/7e4n1GfC9iky9VQzH3cDQz9wYpO.jpg,Mystery writer Grace Miller has killer instincts when it comes to motive - and she'll need every bit of expertise to help solve her sister's murder.
tt13978658,https://image.tmdb.org/t/p/w500/1rTESlmFExGj4YViSVo9QYIqr9x.jpg,"Committed and fiery, Sub Inspector Aravind Karunakaran is obliged to be part of an investigation where an innocent man Murali is deliberately being set up for the murder of a middle-aged couple. Fearing the consequences of revealing that they had deliberately framed Murali, the team refuses to investigate it further and let go of the man that they had arrested. Will they find the one responsible?"
tt1398426,https://image.tmdb.org/t/p/w500/1CiLJx8Xtv3TbbFj6k7BboSmKgC.jpg,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today."
tt1398428,https://image.tmdb.org/t/p/w500/oZRnAPskc9fhVetTm7XaVrUxs7p.jpg,"In the Fall of 1940, the entire population of Friar, New Hampshire walked together up a winding mountain trail and into the wilderness. Without warning, they left behind everything: their homes, their clothes, and their money. The only clue where they went was a single word etched into stone near the forest’s edge: YELLOWBRICKROAD."
tt13989030,https://image.tmdb.org/t/p/w500/mYAv0YUoXJzLxIdEirOken8Quwf.jpg,"Isabella runs her own salon and isn’t afraid to speak her mind, while Prince Thomas runs his own country and is about to marry for duty rather than love. When Izzy and her fellow stylists get the opportunity of a lifetime to do the hair for the royal wedding, she and Prince Thomas learn that taking control of their own destiny requires following their hearts."
tt1399103,https://image.tmdb.org/t/p/w500/28YlCLrFhONteYSs9hKjD1Km0Cj.jpg,"The Autobots continue to work for NEST, now no longer in secret. But after discovering a strange artifact during a mission in Chernobyl, it becomes apparent to Optimus Prime that the United States government has been less than forthright with them."
tt1399683,https://image.tmdb.org/t/p/w500/a0qhPkNlxLfsf5B2jFyI1Pp04XV.jpg,"After discovering her father put their house up for his bail bond and then disappeared, 17-year-old Ree Dolly must confront the local criminal underworld and the harsh Ozark wilderness in order to to track down her father and save her family."
tt14001894,https://image.tmdb.org/t/p/w500/3ce0zzOZ7DhkPxYNsPZmoQU2piH.jpg,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world."
tt14002046,https://image.tmdb.org/t/p/w500/7vtSFcwagN0O5psdS69xPRaLYkS.jpg,"Set in the backdrop of 1980s, Micheal helms his influential family in Kochi, inspiring fear and respect through his unnerving past. When a few younger members in the household feel his power over their lives too are aggravating, they join hands with foes to clamp down on him. And the story follows what’s in store for them."
tt1401113,https://image.tmdb.org/t/p/w500/3HEKlPhoji9i6mJAImI1A98KNzv.jpg,"Dante journeys through the nine circles of Hell -- limbo, lust, gluttony, greed, anger, heresy, violence, fraud and treachery -- in search of his true love, Beatrice. An animated version of the video game of the same name."
tt1401143,https://image.tmdb.org/t/p/w500/jzaweEESl54ejxo3EE5uNL8lgTn.jpg,"Young Pietari lives with his reindeer-herding father in arctic Finland. On the eve of Christmas, a nearby excavation makes a frightening discovery and an evil Santa Claus is unleashed…"
tt1401152,https://image.tmdb.org/t/p/w500/aXBQD515okXQZmYA89ntXMvSJSd.jpg,"A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a young woman, he sets out to prove who he is."
tt1402488,https://image.tmdb.org/t/p/w500/2gWiQ4mn85jcXtREVePlVViupeV.jpg,"Mumble the penguin has a problem: his son Erik, who is reluctant to dance, encounters the Mighty Sven — a penguin who can fly! Things get worse for Mumble when the world is shaken by powerful forces, causing him to bring together the penguin nations and their allies to set things right."
tt14025788,https://image.tmdb.org/t/p/w500/i0NOqrnE4FhXrk9cHm6DQeRo1Zm.jpg,"A chronicle biopic of the 22-year career of soccer star Roberto Baggio, including depictions of his difficult debut as a player, his deep rifts with some of his coaches, his triumph over injuries and personal discovery of Buddism."
tt14030816,https://image.tmdb.org/t/p/w500/lbOyeiiRYAE6Nm2e7xiNAAaRwZB.jpg,"Following the death of her estranged father, Iris learns she has inherited a run-down, centuries-old pub. She travels to Berlin to identify her father’s body and meet with The Solicitor to discuss the estate. Little does she know, when the deed is signed she will become inextricably tied to an unspeakable entity that resides in the pub’s basement – Baghead – a shape-shifting creature that can transform into the dead."
tt1403130,https://image.tmdb.org/t/p/w500/hEqqA5pSm62IcJ4YJAuMByme3zr.jpg,"In 1905, revolutionist Sun Yat-Sen visits Hong Kong to discuss plans with Tongmenghui members to overthrow the Qing dynasty. But when they find out that assassins have been sent to kill him, they assemble a group of protectors to prevent any attacks."
tt1403177,https://image.tmdb.org/t/p/w500/dD03azf3h1hUHVzVkkqJs96Kkay.jpg,A young boy has lost his mother and is losing touch with his father and the world around him. Then he meets Hesher who manages to make his life even more chaotic.
tt1403214,https://image.tmdb.org/t/p/w500/nah6G8dNvjL6L8k3wumcR3DH3KC.jpg,"On the beaches of Kenya they’re known as ""Sugar Mamas"" —European women who seek out African boys selling love to earn a living. Teresa, a 50-year-old Austrian and mother of a daughter entering puberty, travels to this vacation paradise, moving from beach to beach."
tt1403241,https://image.tmdb.org/t/p/w500/cJw3pKFRaoO7HoWPswks1CKALIB.jpg,"The coming-of-age story of Cayden Richards. Forced to hit the road after the murder of his parents, Cayden wanders lost without purpose... Until he meets a certifiable lunatic named Wild Joe who sets him on a path to the ominous town of Lupine Ridge to hunt down the truths of his history. But in the end| who's really hunting whom?"
tt14033502,https://image.tmdb.org/t/p/w500/zUTkjET8VUwvbvSHtn0Lou7xwyZ.jpg,"Emi, a school teacher, finds her career and reputation under threat after a personal sex tape is leaked on the Internet. Forced to meet the parents demanding her dismissal, Emi refuses to surrender to their pressure."
tt14034966,https://image.tmdb.org/t/p/w500/z3xqVWOsetW6pSEgx1uiqXfzRet.jpg,"An unexpected love triangle, a seduction trap, and a random encounter are the three episodes, told in three movements to depict three female characters and trace the trajectories between their choices and regrets."
